customer_id,customer_state,highest_education,employment_status,gender,income,residence_type,marital_status,sales_channel,coverage,policy,vehicle_class,vehicle_size,monthly_premium,months_since_last_claim,total_claim_amount,customer_lifetime_value
AY30324,Oregon,Bachelor,Employed,Female,99074,Urban,Married,Call Center,Extended,Special,Two-Door Car,Midsize,77,4,1208.3899999999999,6189.44
AY40674,Washington,Bachelor,Employed,Female,26583,Suburban,Married,Agent,Extended,Personal,SUV,Midsize,128,6,1614.4,4821.42
AY43037,Oregon,High School,Employed,Male,36670,Suburban,Single,Branch,Basic,Corporate,Luxury Car,Midsize,189,30,1907.2,14709
AY52869,California,Associate,Retired,Male,10621,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,67,28,1321.6,4386.28
AY55759,California,High School,Employed,Female,92766,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Large,71,17,1379.03,20096.89
AY59197,Nevada,Associate,Employed,Male,27769,Rural,Married,Agent,Extended,Special,SUV,Small,121,24,1123.15,9521.22
AY73718,California,Bachelor,Employed,Female,96535,Urban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,66,11,1271.07,5243.45
AY88788,Oregon,Associate,Employed,Female,69841,Urban,Married,Branch,Basic,Personal,Luxury SUV,Midsize,192,0,1878.81,15417.68
AY98473,Arizona,Associate,Employed,Female,32989,Suburban,Married,Web,Basic,Personal,SUV,Small,102,25,1489.6,24186.88
AY99324,Oregon,Associate,Disabled,Male,21853,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,86,10,1412.8,6555.36
AZ15952,Oregon,Bachelor,Employed,Male,52373,Rural,Divorced,Web,Premium,Personal,Four-Door Car,Midsize,111,2,1186.16,8749.5
AZ31562,Arizona,Associate,Medical Leave,Male,22520,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,73,17,1350.4,5498.94
AZ34845,California,Bachelor,Employed,Female,77846,Urban,Married,Agent,Basic,Personal,Sports Car,Midsize,119,8,1342.47,4798.24
AZ38648,Washington,Master,Retired,Female,21514,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,62,0,1257.25,11981.98
AZ50087,California,Bachelor,Employed,Male,32787,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Large,86,3,1568.58,6807.27
AZ62651,Oregon,High School,Employed,Male,56855,Suburban,Single,Web,Premium,Corporate,Luxury SUV,Midsize,255,12,2836,9951.71
AZ64856,California,High School,Employed,Female,34452,Suburban,Married,Agent,Extended,Personal,SUV,Large,126,2,1604.8,5048.05
AZ68184,Washington,High School,Employed,Male,76514,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,112,19,1573.94,9028.31
AZ74055,Oregon,High School,Employed,Male,52405,Suburban,Married,Call Center,Premium,Personal,Four-Door Car,Midsize,103,2,1494.4,4115.58
AZ75509,Arizona,Bachelor,Employed,Female,31678,Rural,Married,Branch,Basic,Personal,Two-Door Car,Midsize,63,7,1076.63,2479.92
AZ77669,Oregon,High School,Employed,Male,91423,Urban,Married,Web,Basic,Personal,SUV,Midsize,109,3,1435.8,8696.91
AZ87715,California,High School,Employed,Female,81713,Urban,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,74,0,1332.22,26864.2
AZ90068,California,Associate,Employed,Male,89219,Suburban,Single,Branch,Basic,Personal,Four-Door Car,Midsize,73,12,1350.4,8193.16
AZ95587,Arizona,Bachelor,Employed,Female,61222,Urban,Single,Branch,Extended,Special,Four-Door Car,Small,89,20,1392.6,10388.55
BA17836,California,High School,Employed,Male,57340,Rural,Single,Agent,Basic,Corporate,Four-Door Car,Midsize,67,7,1159.3899999999999,7868.17
BA19651,California,High School,Employed,Male,43875,Urban,Divorced,Agent,Extended,Corporate,Four-Door Car,Midsize,78,18,1289.47,6134.39
BA38428,Arizona,High School,Employed,Male,73168,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,70,21,1425.8,5639.94
BA49679,Arizona,Bachelor,Employed,Female,52348,Suburban,Divorced,Branch,Basic,Personal,Two-Door Car,Midsize,65,33,1312,7590.91
BA51898,Arizona,Bachelor,Employed,Male,39426,Urban,Married,Branch,Basic,Special,SUV,Midsize,114,33,1412.88,4521.19
BA52133,California,Master,Employed,Male,22908,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Small,68,30,1387.77,5344.99
BA56812,Oregon,Master,Employed,Male,21020,Rural,Divorced,Branch,Extended,Corporate,Four-Door Car,Midsize,80,1,1178.37,6185.34
BA75404,Oregon,Doctoral,Employed,Female,77221,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,71,2,1259.59,5789.85
BA87216,California,Associate,Employed,Male,50555,Suburban,Divorced,Web,Extended,Personal,Four-Door Car,Large,88,9,1422.4,20878.41
BA97018,Arizona,High School,Medical Leave,Male,21616,Suburban,Single,Web,Extended,Personal,Two-Door Car,Midsize,93,4,1944.85,6608.17
BB11622,Nevada,Master,Employed,Male,47761,Rural,Married,Agent,Extended,Personal,SUV,Small,131,2,1232.71,10552.17
BB19609,California,Associate,Employed,Male,29977,Rural,Married,Agent,Extended,Personal,SUV,Small,133,16,1255.66,15769.11
BB21794,Oregon,Bachelor,Employed,Female,29853,Rural,Single,Agent,Basic,Personal,Four-Door Car,Midsize,69,8,1076.59,5394.91
BB41401,Arizona,High School,Employed,Male,26876,Suburban,Single,Agent,Extended,Personal,Four-Door Car,Midsize,76,17,1364.8,6005.21
BB65725,California,Associate,Employed,Male,57293,Urban,Married,Agent,Basic,Corporate,Sports Car,Midsize,102,19,1348,8061.2
BC31913,Arizona,Bachelor,Employed,Female,73903,Suburban,Married,Web,Basic,Corporate,Four-Door Car,Small,73,30,1439.3600000000001,11718.42
BC34309,California,Master,Employed,Female,64341,Rural,Single,Agent,Basic,Personal,Four-Door Car,Small,61,4,1079.93,2435.15
BC35753,Arizona,Associate,Employed,Female,45525,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Small,66,1,1316.8,2671.3
BC43958,California,High School,Employed,Male,44788,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Small,61,6,1386.03,7285.03
BC47264,California,Associate,Employed,Female,62192,Rural,Single,Agent,Extended,Special,Two-Door Car,Midsize,98,30,1243.29,7684.89
BC48076,Washington,Master,Employed,Female,48689,Suburban,Married,Call Center,Basic,Personal,Luxury Car,Midsize,191,15,1985.19,7783.78
BC51708,California,High School,Employed,Male,51659,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,64,19,1307.2,5074.84
BC52397,Arizona,Associate,Employed,Male,67952,Rural,Married,Branch,Basic,Personal,Two-Door Car,Midsize,71,16,1167.41,2843.56
BC53363,Oregon,High School,Employed,Female,23031,Suburban,Married,Web,Premium,Special,SUV,Midsize,148,26,1710.4,35227.3
BC53546,Oregon,Bachelor,Employed,Male,35396,Suburban,Divorced,Call Center,Basic,Personal,Two-Door Car,Midsize,70,32,1336,5500.58
BC62782,Arizona,Associate,Employed,Female,48534,Suburban,Married,Call Center,Basic,Personal,SUV,Small,115,29,1552,13575.68
BC66536,Arizona,High School,Employed,Female,84869,Suburban,Married,Web,Extended,Corporate,Four-Door Car,Midsize,85,5,1408,6883.69
BC66921,Nevada,High School,Employed,Female,41228,Suburban,Single,Branch,Basic,Personal,Four-Door Car,Small,71,19,1340.8,2816.57
BC75105,California,Associate,Employed,Male,45587,Urban,Divorced,Agent,Extended,Personal,Four-Door Car,Midsize,81,8,1380.6,2860.44
BC86800,California,Bachelor,Employed,Female,84598,Suburban,Married,Call Center,Extended,Personal,Two-Door Car,Small,89,8,1639.27,3579.77
BC87161,Oregon,Bachelor,Employed,Male,92296,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,69,4,1331.2,2759.98
BC87551,California,High School,Employed,Female,36301,Suburban,Single,Branch,Basic,Corporate,SUV,Midsize,118,11,1647.95,32306.29
BC90645,California,Master,Employed,Female,55479,Rural,Single,Branch,Basic,Personal,Four-Door Car,Midsize,68,5,1117.96,2675.03
BC97773,Nevada,Master,Employed,Female,91368,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Large,71,13,1395.33,2864.54
BD12981,California,Associate,Employed,Female,39337,Urban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,74,29,1277.23,5732.69
BD16530,Arizona,Bachelor,Employed,Female,70258,Urban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,69,20,1225.15,8293.48
BD35524,California,Bachelor,Disabled,Male,15776,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Midsize,69,20,1337.6,2640.49
BD35676,Arizona,Master,Employed,Male,35296,Urban,Single,Branch,Extended,Personal,SUV,Midsize,126,19,1452.62,29194.37
BD36887,Nevada,Associate,Employed,Female,37478,Suburban,Married,Agent,Basic,Personal,Sports Car,Midsize,105,4,1653.69,4171.19
BD53342,Washington,Associate,Employed,Female,21604,Suburban,Divorced,Branch,Extended,Personal,Four-Door Car,Midsize,79,14,1379.2,3096.51
BD58297,California,Bachelor,Employed,Female,76356,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,71,4,1340.8,2862.56
BD69478,California,Associate,Employed,Male,51883,Suburban,Married,Call Center,Basic,Personal,Two-Door Car,Small,66,8,1623.75,5194.65
BD70337,California,High School,Medical Leave,Male,26307,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,73,26,1313.19,24706.92
BD77090,Washington,Bachelor,Employed,Female,79090,Urban,Married,Branch,Basic,Personal,SUV,Midsize,107,2,1289.04,8609.16
BD84823,Oregon,High School,Employed,Male,57449,Suburban,Single,Agent,Premium,Personal,Four-Door Car,Midsize,103,6,1494.4,12157.33
BD89564,Nevada,Associate,Employed,Male,66839,Suburban,Single,Branch,Premium,Personal,Sports Car,Midsize,154,33,1739.2,5989.77
BE17305,Nevada,Master,Employed,Male,52653,Urban,Single,Branch,Extended,Personal,Two-Door Car,Midsize,81,19,1230.3,3193.46
BE25221,Arizona,High School,Medical Leave,Male,20072,Suburban,Married,Agent,Extended,Corporate,Four-Door Car,Midsize,82,35,1473.27,6182.62
BE33446,Arizona,Bachelor,Employed,Female,48567,Suburban,Single,Agent,Extended,Personal,SUV,Midsize,130,12,1624,5015.01
BE54454,Washington,High School,Employed,Male,70828,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,62,8,1297.6,5028.58
BE55425,Oregon,Associate,Employed,Male,28095,Suburban,Married,Web,Extended,Personal,Four-Door Car,Midsize,82,18,1393.6,6403.58
BE61743,Washington,Bachelor,Employed,Male,86657,Urban,Married,Web,Basic,Personal,Sports Car,Small,103,22,1316.23,4109.79
BE62503,Washington,Associate,Retired,Female,24589,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,82,33,1511.5,9206.6
BE65350,Oregon,High School,Employed,Female,43573,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Large,66,30,1409.68,5261.04
BE69929,Arizona,Associate,Employed,Female,27872,Urban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,61,19,1186.8600000000001,4820.7
BE75190,California,Associate,Employed,Male,28754,Suburban,Single,Web,Extended,Corporate,Four-Door Car,Midsize,89,9,1427.2,10155.3
BE92692,Oregon,Bachelor,Employed,Male,69236,Rural,Married,Branch,Basic,Personal,Four-Door Car,Midsize,63,31,1110.87,2487.78
BF45697,California,Associate,Employed,Male,83086,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,71,1,1320.49,5670.13
BF54215,California,Master,Employed,Female,87810,Rural,Married,Agent,Extended,Personal,Four-Door Car,Midsize,94,15,1225.6399999999999,11373.99
BF55854,Nevada,Associate,Employed,Female,29505,Suburban,Married,Call Center,Premium,Personal,Luxury Car,Small,284,2,2979.44,11250.1
BF56053,Washington,Bachelor,Medical Leave,Female,18643,Suburban,Married,Agent,Premium,Corporate,Four-Door Car,Midsize,119,34,1571.2,9320.24
BG15419,Nevada,Bachelor,Employed,Female,86355,Rural,Married,Agent,Basic,Personal,Sports Car,Large,118,27,1285.42,14195.36
BG30513,California,Associate,Retired,Female,13663,Suburban,Single,Branch,Extended,Personal,Four-Door Car,Small,97,1,1465.6,25464.82
BG42047,Nevada,Associate,Medical Leave,Male,17658,Suburban,Married,Web,Basic,Personal,Four-Door Car,Large,65,10,1312,2511.94
BG44829,Oregon,High School,Employed,Female,74835,Rural,Married,Branch,Extended,Corporate,SUV,Midsize,133,14,1107.65,10760.18
BG48083,Nevada,Bachelor,Employed,Female,23751,Suburban,Single,Web,Extended,Personal,Two-Door Car,Midsize,82,4,1586.92,6386.28
BG51419,Washington,Associate,Employed,Male,58842,Suburban,Married,Branch,Premium,Corporate,Four-Door Car,Midsize,110,6,1528,4362.93
BG55927,California,Associate,Disabled,Female,17705,Suburban,Married,Agent,Premium,Personal,Two-Door Car,Midsize,108,7,1668.74,12206.89
BG73480,Oregon,High School,Employed,Female,64706,Rural,Single,Agent,Extended,Corporate,SUV,Midsize,135,0,1077.13,5323.87
BG76355,Washington,Bachelor,Employed,Female,68964,Rural,Married,Web,Extended,Personal,Four-Door Car,Midsize,78,15,1115.09,6274.12
BG80246,Arizona,Associate,Disabled,Female,22679,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,72,25,1345.6,5570.18
BG84194,Oregon,Associate,Employed,Male,90760,Rural,Married,Branch,Basic,Special,SUV,Midsize,103,5,1133.48,4037.5
BG85305,Nevada,Doctoral,Employed,Male,36633,Suburban,Single,Call Center,Extended,Personal,Four-Door Car,Midsize,96,20,1460.8,3757.8
BG95711,California,Associate,Employed,Female,57264,Rural,Divorced,Branch,Extended,Personal,Four-Door Car,Midsize,84,0,1129.25,16477.48
BG96711,California,Bachelor,Employed,Male,24732,Suburban,Divorced,Branch,Basic,Corporate,Four-Door Car,Small,67,4,1321.6,2576.38
BH11344,Oregon,Doctoral,Employed,Female,37009,Rural,Single,Branch,Basic,Corporate,Two-Door Car,Midsize,71,1,1145.67,2806.7
BH28530,California,High School,Employed,Male,51204,Suburban,Married,Web,Premium,Personal,Sports Car,Midsize,181,28,1929.55,21592.1
BH35016,Nevada,Bachelor,Employed,Female,63933,Suburban,Divorced,Call Center,Basic,Personal,Two-Door Car,Midsize,70,35,1424.88,16706.12
BH35482,Washington,Doctoral,Employed,Male,70412,Rural,Married,Web,Basic,Corporate,Two-Door Car,Midsize,61,27,1136.29,4930.95
BH36570,California,Bachelor,Employed,Male,72208,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Small,73,3,1350.4,5912.78
BH36973,Oregon,Associate,Employed,Female,63401,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,68,1,1202.94,2730.35
BH43379,Oregon,Bachelor,Employed,Female,29698,Urban,Divorced,Branch,Extended,Personal,Four-Door Car,Large,83,17,1215.88,3147.97
BH52611,California,Bachelor,Employed,Female,27362,Urban,Married,Branch,Premium,Personal,SUV,Midsize,144,23,1422.78,11447.51
BH61054,California,Associate,Employed,Female,61040,Suburban,Married,Web,Extended,Personal,Two-Door Car,Midsize,78,21,1391.94,6269.59
BH61137,Arizona,Bachelor,Employed,Female,68144,Suburban,Married,Web,Basic,Personal,Four-Door Car,Large,70,29,1336,8173.5
BH68769,Oregon,Bachelor,Employed,Male,42259,Suburban,Married,Call Center,Extended,Personal,Two-Door Car,Small,81,1,1529.5,6347.5
BH86846,Washington,High School,Employed,Male,92079,Rural,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,65,12,1114.8,20708.26
BI27443,Arizona,Associate,Employed,Female,36428,Urban,Divorced,Agent,Extended,Personal,SUV,Midsize,124,34,1559.4099999999999,4896.56
BI34286,Oregon,Master,Employed,Male,47259,Suburban,Married,Branch,Extended,Corporate,Four-Door Car,Midsize,81,22,1388.8,6515.03
BI34376,California,Doctoral,Employed,Female,45703,Suburban,Married,Agent,Extended,Personal,Two-Door Car,Small,98,17,1470.4,7879.93
BI38192,Oregon,High School,Employed,Female,22862,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,67,9,1321.6,7937.06
BI76326,California,Associate,Employed,Female,52135,Urban,Single,Call Center,Premium,Personal,SUV,Small,156,6,1430.51,12275.34
BJ13380,Oregon,Bachelor,Employed,Female,91603,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Small,69,4,1472.67,5335.38
BJ18904,Arizona,Associate,Medical Leave,Male,14616,Suburban,Married,Agent,Basic,Personal,SUV,Small,106,16,1575.26,3964.53
BJ22117,Washington,Master,Employed,Male,53390,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,64,13,1279,5133.41
BJ26599,Oregon,Bachelor,Retired,Male,20263,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Small,63,31,1373.45,4200.82
BJ53923,Arizona,High School,Employed,Male,51978,Rural,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,66,18,1144.78,2600.27
BJ65040,Arizona,High School,Employed,Female,93558,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,67,19,1478.23,2733.43
BJ82316,Oregon,Bachelor,Employed,Male,44428,Suburban,Single,Call Center,Basic,Corporate,SUV,Midsize,104,17,1499.2,12036.62
BK43823,Oregon,High School,Employed,Female,25419,Suburban,Married,Call Center,Premium,Personal,Four-Door Car,Midsize,101,13,1584.5700000000002,12052.98
BK47926,California,High School,Employed,Male,98118,Suburban,Single,Branch,Extended,Personal,Four-Door Car,Small,83,28,1398.4,6375.08
BK57087,California,Associate,Employed,Female,38223,Suburban,Married,Branch,Basic,Personal,SUV,Midsize,112,27,1537.6,4347.16
BK59444,California,Master,Employed,Female,72196,Rural,Single,Branch,Basic,Personal,Four-Door Car,Midsize,68,8,1152.18,18929.33
BK61065,California,Master,Employed,Male,56005,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,68,31,1326.4,5479.56
BK73302,California,Bachelor,Employed,Male,61638,Suburban,Divorced,Web,Extended,Corporate,Four-Door Car,Midsize,82,3,1544.3400000000001,3167.89
BK76107,Oregon,High School,Employed,Female,81872,Rural,Married,Web,Premium,Personal,Four-Door Car,Midsize,115,10,1256.44,14024.36
BK76340,California,High School,Disabled,Male,16924,Suburban,Single,Branch,Extended,Personal,Luxury SUV,Midsize,226,23,2084.8,8278.72
BK83393,California,Bachelor,Employed,Female,55475,Urban,Divorced,Agent,Basic,Personal,SUV,Midsize,116,18,1412.47,32317.03
BK85520,Oregon,Associate,Employed,Female,25915,Suburban,Single,Agent,Basic,Corporate,Two-Door Car,Midsize,64,13,1317.98,4996.56
BL29046,Oregon,Doctoral,Employed,Female,68931,Urban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,66,32,1309.58,5332.46
BL29240,Oregon,Bachelor,Employed,Male,81893,Rural,Married,Call Center,Basic,Corporate,Four-Door Car,Midsize,73,20,1151.38,2858.29
BL42392,Arizona,Doctoral,Medical Leave,Male,18779,Urban,Married,Agent,Basic,Personal,Four-Door Car,Large,63,10,1215.26,4826.83
BL44722,Nevada,High School,Employed,Female,46587,Suburban,Divorced,Call Center,Premium,Personal,Four-Door Car,Midsize,119,34,1571.2,41787.9
BL54814,Arizona,Associate,Employed,Male,72648,Rural,Married,Agent,Basic,Personal,Four-Door Car,Large,61,0,1120.85,4871.15
BL55947,California,Associate,Employed,Male,76675,Rural,Married,Agent,Basic,Personal,Four-Door Car,Small,72,5,1141.72,5815.26
BL66157,California,Bachelor,Employed,Female,96413,Suburban,Married,Web,Extended,Personal,Four-Door Car,Small,99,3,1560.05,3979.72
BL79888,Oregon,High School,Employed,Female,20090,Suburban,Married,Agent,Basic,Personal,Sports Car,Midsize,109,10,1523.2,34611.38
BL89983,California,High School,Employed,Female,34337,Suburban,Married,Web,Premium,Special,Four-Door Car,Large,113,20,1542.4,9035.67
BL90769,California,Bachelor,Employed,Female,33190,Suburban,Divorced,Web,Basic,Personal,SUV,Midsize,106,18,1508.8,33473.35
BL93527,Arizona,High School,Employed,Male,44025,Suburban,Single,Branch,Basic,Personal,Two-Door Car,Midsize,69,0,1331.2,2728.04
BM15160,California,High School,Employed,Female,44624,Rural,Married,Web,Basic,Special,Four-Door Car,Midsize,71,10,1073.88,8496.35
BM16805,California,Associate,Disabled,Female,12470,Suburban,Married,Agent,Basic,Corporate,SUV,Midsize,103,30,1618.69,11435.23
BM27144,California,Associate,Employed,Female,57446,Rural,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,64,20,1077.45,7653.28
BM28359,Oregon,High School,Employed,Male,33818,Urban,Single,Agent,Basic,Personal,Four-Door Car,Large,72,6,1341.88,5453.71
BM30720,Nevada,High School,Employed,Female,27649,Suburban,Single,Web,Basic,Personal,Four-Door Car,Small,63,3,1302.4,7341.79
BM31989,Arizona,Associate,Employed,Male,24012,Rural,Married,Agent,Premium,Personal,Four-Door Car,Midsize,112,30,1082.21,8754.16
